id,navn,stemmeseddel_navn,parti,storkreds,opstillingskredse
03662025-f626-4730-a09b-66983bc3fcd7,Benny Engelbrecht,Benny Engelbrecht,Socialdemokratiet,Sydjylland,"['Tønder', 'Esbjerg By', 'Varde', 'Vejle Nord', 'Kolding Nord', 'Fredericia', 'Vejen', 'Haderslev', 'Aabenraa', 'Vejle Syd', 'Sønderborg', 'Kolding Syd', 'Esbjerg Omegn']"
0d463ade-2bc2-414b-b3ee-219686a403f2,Birgitte Vind,Birgitte Vind,Socialdemokratiet,Sydjylland,"['Aabenraa', 'Varde', 'Tønder', 'Vejle Nord', 'Vejen', 'Kolding Nord', 'Kolding Syd', 'Fredericia', 'Vejle Syd', 'Haderslev', 'Esbjerg Omegn', 'Sønderborg', 'Esbjerg By']"
37a4aef7-28ae-4645-8ea4-f90d7f39a0d9,Theis Kylling Hommeltoft,Theis Kylling Hommeltoft,Socialdemokratiet,Sydjylland,"['Haderslev', 'Aabenraa', 'Sønderborg', 'Vejen', 'Esbjerg By', 'Kolding Syd', 'Vejle Syd', 'Vejle Nord', 'Varde', 'Esbjerg Omegn', 'Tønder', 'Fredericia', 'Kolding Nord']"
3cd0fe04-87f7-40a7-88ba-5acb15ee23de,Bjørn Laursen,Bjørn Laursen,Socialdemokratiet,Sydjylland,"['Tønder', 'Haderslev', 'Sønderborg', 'Kolding Nord', 'Esbjerg By', 'Varde', 'Aabenraa', 'Kolding Syd', 'Vejen', 'Vejle Syd', 'Fredericia', 'Esbjerg Omegn', 'Vejle Nord']"
3de4be8e-d8de-4c47-855d-f0556995eb16,Jesper Petersen,Jesper Petersen,Socialdemokratiet,Sydjylland,"['Sønderborg', 'Varde', 'Haderslev', 'Kolding Nord', 'Esbjerg By', 'Vejle Nord', 'Vejen', 'Fredericia', 'Tønder', 'Vejle Syd', 'Kolding Syd', 'Aabenraa', 'Esbjerg Omegn']"
4de509b4-5169-47bc-91f3-460316aa317e,Lars Rømer Olsen,Lars Rømer Olsen,Socialdemokratiet,Sydjylland,"['Kolding Syd', 'Esbjerg By', 'Tønder', 'Haderslev', 'Sønderborg', 'Kolding Nord', 'Vejle Nord', 'Vejle Syd', 'Varde', 'Vejen', 'Esbjerg Omegn', 'Fredericia', 'Aabenraa']"
51ae69c9-5053-40ac-8465-654070076b3f,Kim Christensen Eskesen,Kim Eskesen,Socialdemokratiet,Sydjylland,"['Vejen', 'Kolding Nord', 'Kolding Syd', 'Vejle Syd', 'Sønderborg', 'Aabenraa', 'Esbjerg By', 'Vejle Nord', 'Tønder', 'Esbjerg Omegn', 'Fredericia', 'Haderslev', 'Varde']"
5afede4c-f9de-460f-a792-496495abdb2a,Tommi Rene Christensen,Tommi Christensen,Socialdemokratiet,Sydjylland,"['Sønderborg', 'Aabenraa', 'Vejle Nord', 'Haderslev', 'Tønder', 'Kolding Nord', 'Esbjerg By', 'Vejle Syd', 'Varde', 'Kolding Syd', 'Fredericia', 'Vejen', 'Esbjerg Omegn']"
aa5bca11-7774-4c29-b16c-d7986823ce53,Anders Kronborg,Anders Kronborg,Socialdemokratiet,Sydjylland,"['Vejen', 'Haderslev', 'Tønder', 'Esbjerg By', 'Vejle Nord', 'Esbjerg Omegn', 'Sønderborg', 'Kolding Nord', 'Aabenraa', 'Vejle Syd', 'Fredericia', 'Varde', 'Kolding Syd']"
c235faa0-d879-4931-9b29-407a7d99436b,Anne Catherine Hoxcer Nielsen,Anne Catherine Hoxcer Nielsen,Socialdemokratiet,Sydjylland,"['Haderslev', 'Sønderborg', 'Esbjerg By', 'Kolding Syd', 'Aabenraa', 'Vejle Nord', 'Esbjerg Omegn', 'Varde', 'Vejen', 'Kolding Nord', 'Fredericia', 'Tønder', 'Vejle Syd']"
d673fb73-2a1f-4198-9dfe-d41125436674,Kris Jensen Skriver,Kris Jensen Skriver,Socialdemokratiet,Sydjylland,"['Kolding Syd', 'Vejle Nord', 'Esbjerg By', 'Fredericia', 'Esbjerg Omegn', 'Tønder', 'Varde', 'Sønderborg', 'Kolding Nord', 'Haderslev', 'Vejle Syd', 'Vejen', 'Aabenraa']"
f55188f4-55cf-49bc-9de2-480ebf988f7f,Maria Marqard Radoor,Maria Radoor,Socialdemokratiet,Sydjylland,"['Kolding Syd', 'Varde', 'Haderslev', 'Vejen', 'Kolding Nord', 'Sønderborg', 'Esbjerg By', 'Vejle Syd', 'Vejle Nord', 'Fredericia', 'Esbjerg Omegn', 'Tønder', 'Aabenraa']"
fadd4338-71c6-47ac-9b50-4f3ba4df11c6,Christian Rabjerg Madsen,Christian Rabjerg Madsen,Socialdemokratiet,Sydjylland,"['Vejle Nord', 'Aabenraa', 'Haderslev', 'Kolding Syd', 'Esbjerg Omegn', 'Varde', 'Fredericia', 'Vejle Syd', 'Kolding Nord', 'Esbjerg By', 'Vejen', 'Tønder', 'Sønderborg']"
0ae3e963-1ae2-4f2b-af6a-d1523001c4bd,Nils Sjøberg,Nils Sjøberg,Radikale,Sydjylland,"['Kolding Nord', 'Haderslev', 'Tønder', 'Vejle Syd', 'Vejle Nord', 'Kolding Syd', 'Aabenraa', 'Vejen', 'Sønderborg', 'Esbjerg Omegn', 'Fredericia', 'Esbjerg By', 'Varde']"
63bfe996-c57c-48b3-b7c6-ce72be141f19,Ole Lynggaard Jørgensen,Ole Lynggaard Jørgensen,Radikale,Sydjylland,"['Tønder', 'Fredericia', 'Kolding Syd', 'Esbjerg Omegn', 'Sønderborg', 'Esbjerg By', 'Vejle Syd', 'Aabenraa', 'Varde', 'Kolding Nord', 'Vejen', 'Haderslev', 'Vejle Nord']"
857ef6d2-659d-4afc-85f9-55036ed7169b,Lotte Rod Praefke,Lotte Rod,Radikale,Sydjylland,"['Tønder', 'Fredericia', 'Vejen', 'Esbjerg By', 'Vejle Nord', 'Haderslev', 'Aabenraa', 'Sønderborg', 'Vejle Syd', 'Varde', 'Esbjerg Omegn', 'Kolding Syd', 'Kolding Nord']"
91ec5570-079a-4175-8984-72bad5b8d245,Bjørn Lasse Ovesen,Lasse Skov Ovesen,Radikale,Sydjylland,"['Varde', 'Esbjerg Omegn', 'Tønder', 'Kolding Syd', 'Aabenraa', 'Kolding Nord', 'Vejen', 'Sønderborg', 'Vejle Nord', 'Haderslev', 'Fredericia', 'Esbjerg By', 'Vejle Syd']"
a5d8f7ea-3e96-427f-8744-c48b11741905,Nicholas Alexander Wentworth,Nicholas Wentworth,Radikale,Sydjylland,"['Esbjerg Omegn', 'Kolding Syd', 'Vejen', 'Varde', 'Vejle Syd', 'Fredericia', 'Aabenraa', 'Kolding Nord', 'Haderslev', 'Vejle Nord', 'Tønder', 'Esbjerg By', 'Sønderborg']"
b0d6f052-96b8-4435-9e41-47eb7c654422,Bjarne Lastein,Bjarne Lastein,Radikale,Sydjylland,"['Aabenraa', 'Varde', 'Vejle Nord', 'Sønderborg', 'Esbjerg By', 'Kolding Syd', 'Fredericia', 'Vejle Syd', 'Tønder', 'Haderslev', 'Esbjerg Omegn', 'Kolding Nord', 'Vejen']"
b2ae2285-1a92-4e14-a647-4768c6582699,Anne Marie Geisler Andersen,Anne Marie Geisler Andersen,Radikale,Sydjylland,"['Kolding Nord', 'Kolding Syd', 'Esbjerg By', 'Haderslev', 'Esbjerg Omegn', 'Tønder', 'Vejle Nord', 'Varde', 'Aabenraa', 'Fredericia', 'Vejen', 'Vejle Syd', 'Sønderborg']"
b8d23efc-6d7e-40b7-9574-8c5f49a49e9d,Finn Hartvig Nielsen,Finn Hartvig Nielsen,Radikale,Sydjylland,"['Varde', 'Vejle Nord', 'Fredericia', 'Esbjerg By', 'Vejen', 'Tønder', 'Esbjerg Omegn', 'Sønderborg', 'Kolding Syd', 'Aabenraa', 'Vejle Syd', 'Haderslev', 'Kolding Nord']"
e7c0f0a5-8d82-4578-a5e5-1e0cb888648e,Barbara Krarup Hansen,Barbara Krarup Hansen,Radikale,Sydjylland,"['Fredericia', 'Kolding Syd', 'Esbjerg By', 'Vejen', 'Tønder', 'Varde', 'Vejle Syd', 'Vejle Nord', 'Kolding Nord', 'Aabenraa', 'Haderslev', 'Sønderborg', 'Esbjerg Omegn']"
20203ba2-2c41-47ef-a1e5-db1e132b932d,Christina Foldager,Christina Foldager,Konservative,Sydjylland,"['Fredericia', 'Tønder', 'Esbjerg By', 'Vejle Nord', 'Kolding Syd', 'Haderslev', 'Varde', 'Vejen', 'Kolding Nord', 'Esbjerg Omegn', 'Aabenraa', 'Vejle Syd', 'Sønderborg']"
29215f36-4b18-4798-bc1e-b80efef2f20e,Rasmus Krabbe Sandvej,Rasmus Sandvej,Konservative,Sydjylland,"['Kolding Nord', 'Esbjerg Omegn', 'Vejle Syd', 'Esbjerg By', 'Tønder', 'Varde', 'Vejle Nord', 'Fredericia', 'Haderslev', 'Aabenraa', 'Kolding Syd', 'Vejen', 'Sønderborg']"
4345b52b-b8bc-4dd8-a107-a7d8c77127ae,Dan Arnløv Jørgensen,Dan Arnløv,Konservative,Sydjylland,"['Tønder', 'Vejle Nord', 'Fredericia', 'Aabenraa', 'Vejle Syd', 'Kolding Syd', 'Kolding Nord', 'Esbjerg By', 'Haderslev', 'Esbjerg Omegn', 'Sønderborg', 'Varde', 'Vejen']"
484ae2bf-721d-4ed0-8232-317dcdd38a28,Cecilie Cathrine Johannsen,Cecilie C. Johannsen,Konservative,Sydjylland,"['Aabenraa', 'Tønder', 'Fredericia', 'Vejle Nord', 'Vejen', 'Esbjerg By', 'Esbjerg Omegn', 'Varde', 'Sønderborg', 'Kolding Nord', 'Vejle Syd', 'Kolding Syd', 'Haderslev']"
498d56d3-82e7-423b-be35-a0e41fa61983,Morten Trillingsgaard Høybye,Morten Trillingsgaard Høybye,Konservative,Sydjylland,"['Fredericia', 'Sønderborg', 'Varde', 'Haderslev', 'Kolding Syd', 'Esbjerg Omegn', 'Vejle Syd', 'Tønder', 'Vejle Nord', 'Vejen', 'Aabenraa', 'Kolding Nord', 'Esbjerg By']"
574d8f02-6b3f-4bb3-bd42-87323976a7f4,Gitte Spanglev Eriksen,Gitte Eriksen,Konservative,Sydjylland,"['Varde', 'Kolding Nord', 'Fredericia', 'Vejle Nord', 'Vejen', 'Haderslev', 'Kolding Syd', 'Vejle Syd', 'Esbjerg Omegn', 'Esbjerg By', 'Tønder', 'Sønderborg', 'Aabenraa']"
7dfaf6cc-0bf3-495e-ad17-e2780261c73e,Gunver Birgitte Nielsen,Gunver Birgitte Nielsen,Konservative,Sydjylland,"['Kolding Syd', 'Tønder', 'Varde', 'Esbjerg Omegn', 'Vejle Syd', 'Kolding Nord', 'Haderslev', 'Aabenraa', 'Esbjerg By', 'Vejen', 'Vejle Nord', 'Sønderborg', 'Fredericia']"
8a5f11a2-d367-432c-8e0a-687f05b71781,Christian Fjord Tarbensen,Christian Tarbensen,Konservative,Sydjylland,"['Sønderborg', 'Fredericia', 'Esbjerg Omegn', 'Vejle Nord', 'Vejen', 'Esbjerg By', 'Tønder', 'Aabenraa', 'Kolding Syd', 'Kolding Nord', 'Vejle Syd', 'Varde', 'Haderslev']"
c51ef49c-8afd-49e8-b827-9e9c02bded56,Jannie Westergaard,Jannie Boysen Westergaard,Konservative,Sydjylland,"['Kolding Nord', 'Varde', 'Vejle Syd', 'Haderslev', 'Tønder', 'Vejen', 'Kolding Syd', 'Sønderborg', 'Aabenraa', 'Esbjerg By', 'Vejle Nord', 'Esbjerg Omegn', 'Fredericia']"
de060563-b39c-455e-80ac-0c7d65df891a,Kristian Thomsen,Kristian Thomsen,Konservative,Sydjylland,"['Esbjerg By', 'Kolding Syd', 'Kolding Nord', 'Vejen', 'Vejle Nord', 'Haderslev', 'Aabenraa', 'Tønder', 'Sønderborg', 'Varde', 'Vejle Syd', 'Fredericia', 'Esbjerg Omegn']"
f3e01a14-8b37-4f4e-b77b-2e5e9a6b1301,Frederik Bloch Münster,Frederik Bloch Münster,Konservative,Sydjylland,"['Tønder', 'Varde', 'Aabenraa', 'Sønderborg', 'Fredericia', 'Kolding Nord', 'Esbjerg Omegn', 'Vejen', 'Esbjerg By', 'Haderslev', 'Vejle Nord', 'Kolding Syd', 'Vejle Syd']"
f5aec136-dc1e-4104-8cf9-47a007711ccb,Jens Langer Schou,Jens Langer Schou,Konservative,Sydjylland,"['Vejle Syd', 'Kolding Syd', 'Vejle Nord', 'Varde', 'Esbjerg Omegn', 'Esbjerg By', 'Haderslev', 'Kolding Nord', 'Vejen', 'Fredericia', 'Aabenraa', 'Tønder', 'Sønderborg']"
f9898475-b30a-4e89-b03d-8f95d6f9f4e7,Rasmus Larsen,Rasmus Elkjær Larsen,Konservative,Sydjylland,"['Aabenraa', 'Vejle Nord', 'Tønder', 'Fredericia', 'Haderslev', 'Kolding Nord', 'Kolding Syd', 'Esbjerg Omegn', 'Sønderborg', 'Vejen', 'Varde', 'Esbjerg By', 'Vejle Syd']"
68b7b660-8f10-4fb3-a6ca-b8b6aadccb05,Magnus Ul Hansen Flensborg,Magnus Flensborg,SF,Sydjylland,"['Kolding Nord', 'Vejen', 'Varde', 'Tønder', 'Vejle Nord', 'Vejle Syd', 'Sønderborg', 'Aabenraa', 'Kolding Syd', 'Haderslev', 'Fredericia', 'Esbjerg Omegn', 'Esbjerg By']"
9f1e38f9-df89-4fd1-839f-e6069a033b32,Milo Bjørn Jacobsen Gaarde,Milo Gaarde,SF,Sydjylland,"['Vejen', 'Esbjerg By', 'Kolding Nord', 'Sønderborg', 'Fredericia', 'Tønder', 'Aabenraa', 'Esbjerg Omegn', 'Vejle Nord', 'Varde', 'Vejle Syd', 'Haderslev', 'Kolding Syd']"
afb5aeda-bd76-4845-829a-7d27adab7b82,Ina Juul Jensen,Ina Juul Jensen,SF,Sydjylland,"['Esbjerg By', 'Tønder', 'Fredericia', 'Esbjerg Omegn', 'Kolding Syd', 'Kolding Nord', 'Sønderborg', 'Haderslev', 'Aabenraa', 'Vejen', 'Vejle Syd', 'Vejle Nord', 'Varde']"
bdce2532-d7e8-40be-acd2-28e818bac693,Jørgen Kvist,Jørgen Kvist,SF,Sydjylland,"['Kolding Syd', 'Haderslev', 'Sønderborg', 'Esbjerg Omegn', 'Vejle Syd', 'Kolding Nord', 'Tønder', 'Esbjerg By', 'Vejen', 'Vejle Nord', 'Varde', 'Aabenraa', 'Fredericia']"
bfc81d3b-cc10-4063-b76e-6716e0fac877,Timm Edberg Lüthje Bøttger,Timm Bøttger,SF,Sydjylland,"['Kolding Syd', 'Haderslev', 'Sønderborg', 'Aabenraa', 'Kolding Nord', 'Vejle Syd', 'Fredericia', 'Esbjerg By', 'Vejle Nord', 'Esbjerg Omegn', 'Tønder', 'Vejen', 'Varde']"
c8feec31-be36-4653-b91d-c6eb44fafaa5,Christian Peder Mutwa Christensen,Christian Mutwa Christensen,SF,Sydjylland,"['Vejle Syd', 'Esbjerg By', 'Kolding Nord', 'Kolding Syd', 'Haderslev', 'Vejle Nord', 'Vejen', 'Esbjerg Omegn', 'Varde', 'Aabenraa', 'Tønder', 'Sønderborg', 'Fredericia']"
c93d912e-ff0a-44a1-bb74-e31ac8cf6368,Karina Lorentzen Dehnhardt,Karina Lorentzen Dehnhardt,SF,Sydjylland,"['Vejle Syd', 'Sønderborg', 'Esbjerg By', 'Haderslev', 'Vejen', 'Kolding Nord', 'Esbjerg Omegn', 'Tønder', 'Aabenraa', 'Vejle Nord', 'Kolding Syd', 'Varde', 'Fredericia']"
cb724526-e6b5-47ac-bb92-0c4424cc9f2b,Susanne Blegvad Posselt,Susanne Blegvad Posselt,SF,Sydjylland,"['Vejle Syd', 'Vejle Nord', 'Fredericia', 'Vejen', 'Esbjerg By', 'Tønder', 'Esbjerg Omegn', 'Haderslev', 'Aabenraa', 'Kolding Nord', 'Kolding Syd', 'Varde', 'Sønderborg']"
f7bd39a6-6219-43ae-a344-a6f1b247389b,Sofus Peter Teislev,Sofus Teislev,SF,Sydjylland,"['Esbjerg By', 'Kolding Nord', 'Sønderborg', 'Vejle Syd', 'Esbjerg Omegn', 'Haderslev', 'Fredericia', 'Kolding Syd', 'Vejle Nord', 'Varde', 'Vejen', 'Aabenraa', 'Tønder']"
14cd797e-ee15-45e6-8b1c-b593f7439f23,Jan Køpke Christensen,Jan Køpke Christensen,Borgernes Parti,Sydjylland,"['Aabenraa', 'Kolding Syd', 'Vejen', 'Haderslev', 'Kolding Nord', 'Vejle Syd', 'Vejle Nord', 'Fredericia', 'Esbjerg Omegn', 'Varde', 'Esbjerg By', 'Sønderborg', 'Tønder']"
5aface3d-3caa-4f7b-a37b-4ea06b453ec9,Karsten Byrgesen,Karsten Byrgesen,Borgernes Parti,Sydjylland,"['Fredericia', 'Vejen', 'Tønder', 'Kolding Nord', 'Esbjerg By', 'Kolding Syd', 'Vejle Nord', 'Esbjerg Omegn', 'Aabenraa', 'Sønderborg', 'Vejle Syd', 'Haderslev', 'Varde']"
8ad7662e-9c1b-49cf-8adc-95300f39a51d,Nadja Natalie Mørk Isaksen,Nadja Natalie Isaksen,Borgernes Parti,Sydjylland,"['Kolding Nord', 'Kolding Syd', 'Varde', 'Esbjerg By', 'Haderslev', 'Vejle Nord', 'Sønderborg', 'Tønder', 'Vejen', 'Esbjerg Omegn', 'Aabenraa', 'Fredericia', 'Vejle Syd']"
a9275091-afa6-4453-8e4f-3cc3e5329c75,Jørn Dohrmann,Jørn Dohrmann,Borgernes Parti,Sydjylland,"['Vejle Nord', 'Esbjerg Omegn', 'Fredericia', 'Aabenraa', 'Vejle Syd', 'Sønderborg', 'Vejen', 'Kolding Nord', 'Varde', 'Haderslev', 'Esbjerg By', 'Kolding Syd', 'Tønder']"
04fa330d-7b0a-40f7-a62f-acba741d1aae,Helene Josefine Aagaard Lykke,Helene Lykke,Liberal Alliance,Sydjylland,"['Haderslev', 'Vejle Nord', 'Kolding Syd', 'Fredericia', 'Vejen', 'Vejle Syd', 'Esbjerg Omegn', 'Aabenraa', 'Esbjerg By', 'Sønderborg', 'Kolding Nord', 'Varde', 'Tønder']"
07f543e8-e903-4a41-929d-a6e9398f6dce,Jens Christian Jørgensen,Christian Jørgensen,Liberal Alliance,Sydjylland,"['Kolding Nord', 'Esbjerg Omegn', 'Aabenraa', 'Esbjerg By', 'Haderslev', 'Kolding Syd', 'Vejen', 'Fredericia', 'Varde', 'Vejle Nord', 'Sønderborg', 'Vejle Syd', 'Tønder']"
11bd91df-fbc6-4048-a3d6-a84a9ca1ded9,Troels Simonsen,Troels Simonsen,Liberal Alliance,Sydjylland,"['Fredericia', 'Esbjerg Omegn', 'Vejle Nord', 'Vejle Syd', 'Kolding Nord', 'Haderslev', 'Tønder', 'Sønderborg', 'Vejen', 'Esbjerg By', 'Aabenraa', 'Kolding Syd', 'Varde']"
54b17920-f05a-400b-9df6-ad565f5f01bd,Helena Artmann Andresen,Helena Artmann Andresen,Liberal Alliance,Sydjylland,"['Kolding Nord', 'Fredericia', 'Vejle Nord', 'Haderslev', 'Tønder', 'Vejle Syd', 'Vejen', 'Sønderborg', 'Esbjerg Omegn', 'Varde', 'Esbjerg By', 'Aabenraa', 'Kolding Syd']"
5adefd07-8062-4a08-a32b-3c9bd880b835,Kim Alexander Lykke Jensen,Kim Alexander Jensen,Liberal Alliance,Sydjylland,"['Kolding Syd', 'Vejen', 'Esbjerg By', 'Vejle Syd', 'Kolding Nord', 'Vejle Nord', 'Varde', 'Aabenraa', 'Esbjerg Omegn', 'Haderslev', 'Tønder', 'Sønderborg', 'Fredericia']"
689ae181-24af-4d11-8803-c9a772880558,Christian Fini Møgelvang Mosegaard,Christian Fini Mosegaard,Liberal Alliance,Sydjylland,"['Kolding Nord', 'Fredericia', 'Esbjerg Omegn', 'Haderslev', 'Aabenraa', 'Tønder', 'Vejle Nord', 'Kolding Syd', 'Esbjerg By', 'Vejen', 'Sønderborg', 'Vejle Syd', 'Varde']"
929b9b3c-bc5e-4771-b6ba-6a3030020a3f,Frederik Klakk Jeppesen,Frederik Klakk,Liberal Alliance,Sydjylland,"['Varde', 'Tønder', 'Kolding Syd', 'Aabenraa', 'Vejen', 'Kolding Nord', 'Fredericia', 'Sønderborg', 'Esbjerg Omegn', 'Esbjerg By', 'Haderslev', 'Vejle Nord', 'Vejle Syd']"
aca7caab-7bdf-4c87-82e9-3933b1a83a4e,Steffen Larsen,Steffen Larsen,Liberal Alliance,Sydjylland,"['Vejle Nord', 'Fredericia', 'Kolding Nord', 'Esbjerg Omegn', 'Aabenraa', 'Kolding Syd', 'Vejle Syd', 'Haderslev', 'Tønder', 'Esbjerg By', 'Vejen', 'Varde', 'Sønderborg']"
aedb8913-8a40-46f6-abd2-bb96bffdd5d4,Carl Andersen,Carl Andersen,Liberal Alliance,Sydjylland,"['Esbjerg Omegn', 'Kolding Nord', 'Vejle Nord', 'Aabenraa', 'Haderslev', 'Sønderborg', 'Varde', 'Fredericia', 'Esbjerg By', 'Tønder', 'Vejle Syd', 'Vejen', 'Kolding Syd']"
b10c8d88-0ed8-45a8-b374-465e350f4cc6,John Rasmussen,John Rasmussen,Liberal Alliance,Sydjylland,"['Esbjerg Omegn', 'Tønder', 'Vejen', 'Vejle Nord', 'Esbjerg By', 'Haderslev', 'Kolding Nord', 'Varde', 'Sønderborg', 'Aabenraa', 'Kolding Syd', 'Vejle Syd', 'Fredericia']"
cd877940-a1da-4f6e-b39e-c1935d2b944b,Cecilie Liv Danendra Hansen,Cecilie Liv Hansen,Liberal Alliance,Sydjylland,"['Haderslev', 'Vejle Syd', 'Kolding Syd', 'Aabenraa', 'Sønderborg', 'Tønder', 'Vejen', 'Fredericia', 'Varde', 'Esbjerg Omegn', 'Vejle Nord', 'Esbjerg By', 'Kolding Nord']"
031434dd-22ea-4420-9daa-01aa4f0cfc6b,Gitte Bjerremand Andersen,Gitte Bjerremand Andersen,Moderaterne,Sydjylland,"['Kolding Syd', 'Varde', 'Haderslev', 'Vejle Nord', 'Vejen', 'Aabenraa', 'Fredericia', 'Esbjerg Omegn', 'Sønderborg', 'Kolding Nord', 'Tønder', 'Esbjerg By', 'Vejle Syd']"
04b622f7-618e-438b-a702-3cef6571e93b,Henrik Hasling Frandsen,Henrik Frandsen,Moderaterne,Sydjylland,"['Haderslev', 'Varde', 'Esbjerg By', 'Tønder', 'Aabenraa', 'Vejle Syd', 'Esbjerg Omegn', 'Fredericia', 'Sønderborg', 'Kolding Syd', 'Kolding Nord', 'Vejen', 'Vejle Nord']"
556bda10-9bc2-41ed-8b75-6c7710edbef6,Frida Vyff Bruun,Frida Bruun,Moderaterne,Sydjylland,"['Kolding Nord', 'Sønderborg', 'Vejen', 'Vejle Nord', 'Vejle Syd', 'Varde', 'Esbjerg Omegn', 'Tønder', 'Aabenraa', 'Kolding Syd', 'Fredericia', 'Haderslev', 'Esbjerg By']"
d39ab9ba-3db2-4007-9444-f482187e3354,Morten Ellegaard Hell,Morten Hell,Moderaterne,Sydjylland,"['Kolding Nord', 'Esbjerg By', 'Aabenraa', 'Kolding Syd', 'Vejen', 'Haderslev', 'Vejle Syd', 'Varde', 'Esbjerg Omegn', 'Fredericia', 'Sønderborg', 'Vejle Nord', 'Tønder']"
fb635d35-e25b-4bc9-b11b-7eba4d5d5a90,Lone Hansen,Lone Hansen,Moderaterne,Sydjylland,"['Kolding Syd', 'Aabenraa', 'Esbjerg Omegn', 'Vejen', 'Sønderborg', 'Tønder', 'Kolding Nord', 'Haderslev', 'Esbjerg By', 'Vejle Syd', 'Fredericia', 'Vejle Nord', 'Varde']"
22010104-86f2-4799-a680-3b6a4cf62cca,Peter Alstrup Kofod,Peter Kofod,Dansk Folkeparti,Sydjylland,"['Tønder', 'Aabenraa', 'Vejle Syd', 'Kolding Nord', 'Varde', 'Esbjerg Omegn', 'Vejen', 'Esbjerg By', 'Fredericia', 'Haderslev', 'Sønderborg', 'Vejle Nord', 'Kolding Syd']"
29b1b9a3-3b4b-4a71-9ddd-b6f0951bf83e,Tobias Brus Mikkelsen,Tobias Brus Mikkelsen,Dansk Folkeparti,Sydjylland,"['Esbjerg By', 'Fredericia', 'Vejle Nord', 'Aabenraa', 'Esbjerg Omegn', 'Sønderborg', 'Tønder', 'Vejen', 'Kolding Nord', 'Vejle Syd', 'Haderslev', 'Kolding Syd', 'Varde']"
338f1c69-0bcb-42d7-93e8-776f27c5a28b,Rune Bønnelykke,Rune Bønnelykke,Dansk Folkeparti,Sydjylland,"['Varde', 'Vejle Syd', 'Vejen', 'Fredericia', 'Esbjerg Omegn', 'Vejle Nord', 'Haderslev', 'Kolding Nord', 'Aabenraa', 'Sønderborg', 'Kolding Syd', 'Esbjerg By', 'Tønder']"
37cf8e0f-99de-4433-96c4-866ea1577f8a,Rune Højer Jensen,Rune Højer,Dansk Folkeparti,Sydjylland,"['Haderslev', 'Kolding Syd', 'Aabenraa', 'Varde', 'Tønder', 'Vejle Syd', 'Esbjerg Omegn', 'Kolding Nord', 'Vejen', 'Vejle Nord', 'Sønderborg', 'Esbjerg By', 'Fredericia']"
623af963-27df-4d78-8370-bf98a6b9bc52,Josephine Alstrup Kofod,Josephine Alstrup Kofod,Dansk Folkeparti,Sydjylland,"['Vejle Nord', 'Kolding Nord', 'Esbjerg Omegn', 'Varde', 'Aabenraa', 'Haderslev', 'Vejle Syd', 'Vejen', 'Tønder', 'Sønderborg', 'Fredericia', 'Esbjerg By', 'Kolding Syd']"
6ff06926-eac6-4664-925d-b14fa899de4a,Christian Kirk Nielsen,Christian Kirk,Dansk Folkeparti,Sydjylland,"['Kolding Syd', 'Fredericia', 'Kolding Nord', 'Vejen', 'Tønder', 'Vejle Syd', 'Esbjerg Omegn', 'Sønderborg', 'Varde', 'Haderslev', 'Vejle Nord', 'Esbjerg By', 'Aabenraa']"
741b7acf-7823-437c-90a4-4ea034d66fac,Jim Zakaria Gindesgaard,Jim Zakaria,Dansk Folkeparti,Sydjylland,"['Esbjerg By', 'Esbjerg Omegn', 'Vejle Nord', 'Vejen', 'Tønder', 'Aabenraa', 'Haderslev', 'Sønderborg', 'Kolding Nord', 'Kolding Syd', 'Fredericia', 'Vejle Syd', 'Varde']"
7791e71e-ae5b-4bba-89e3-f6afeb0f60c1,Allan Kenneth Svendsen,Allan Svendsen,Dansk Folkeparti,Sydjylland,"['Aabenraa', 'Haderslev', 'Esbjerg By', 'Vejen', 'Fredericia', 'Kolding Syd', 'Kolding Nord', 'Varde', 'Vejle Nord', 'Sønderborg', 'Vejle Syd', 'Tønder', 'Esbjerg Omegn']"
894a4aea-1dde-448b-ad7f-7c38048c11df,Kim Andkjær Doberck,Kim Andkjær Doberck,Dansk Folkeparti,Sydjylland,"['Esbjerg By', 'Aabenraa', 'Vejle Syd', 'Tønder', 'Kolding Syd', 'Fredericia', 'Varde', 'Haderslev', 'Sønderborg', 'Kolding Nord', 'Esbjerg Omegn', 'Vejle Nord', 'Vejen']"
b7323818-c2c7-4b57-aa34-38d7fa765d97,Sune Nørgaard Jakobsen,Sune Nørgaard Jakobsen,Dansk Folkeparti,Sydjylland,"['Sønderborg', 'Esbjerg By', 'Esbjerg Omegn', 'Vejle Nord', 'Aabenraa', 'Tønder', 'Kolding Syd', 'Vejen', 'Kolding Nord', 'Fredericia', 'Haderslev', 'Varde', 'Vejle Syd']"
c8dfca67-73d3-45c7-ba9f-246c797d2160,Per John Knudsen,Per Knudsen,Dansk Folkeparti,Sydjylland,"['Vejle Syd', 'Vejle Nord', 'Esbjerg By', 'Fredericia', 'Haderslev', 'Sønderborg', 'Vejen', 'Esbjerg Omegn', 'Varde', 'Aabenraa', 'Kolding Syd', 'Tønder', 'Kolding Nord']"
